Nombre,Nota1,Nota2,Nota3
Alumno6526,2,0,0
Alumno6527,4,2,2
Alumno6528,3,0,3
Alumno6529,3,3,4
Alumno6530,4,0,2
Alumno6531,2,3,4
Alumno6532,3,4,4
Alumno6533,1,4,0
Alumno6534,0,0,2
Alumno6535,1,2,4
Alumno6536,1,4,3
Alumno6537,0,4,4
Alumno6538,3,2,3
Alumno6539,2,2,3
Alumno6540,1,4,0
Alumno6541,0,1,4
Alumno6542,3,0,1
Alumno6543,2,3,1
Alumno6544,2,4,0
Alumno6545,3,3,3
Alumno6546,1,3,0
Alumno6547,1,0,4
Alumno6548,4,1,2
Alumno6549,2,2,3
Alumno6550,0,2,2
Alumno6551,2,2,0
Alumno6552,3,3,3
Alumno6553,4,1,3
Alumno6554,2,2,1
Alumno6555,4,4,0
Alumno6556,1,1,4
Alumno6557,1,4,1
Alumno6558,1,3,1
Alumno6559,0,3,0
Alumno6560,3,3,4
Alumno6561,0,1,3
Alumno6562,4,3,4
Alumno6563,1,0,3
Alumno6564,1,1,4
Alumno6565,4,4,0
Alumno6566,0,3,4
Alumno6567,3,4,3
Alumno6568,4,4,3
Alumno6569,3,4,0
Alumno6570,4,3,0
Alumno6571,0,0,0
Alumno6572,4,1,3
Alumno6573,3,2,1
Alumno6574,0,0,1
Alumno6575,4,3,2
Alumno6576,3,2,1
Alumno6577,3,0,2
Alumno6578,0,2,1
Alumno6579,0,0,1
Alumno6580,0,4,2
Alumno6581,0,1,4
Alumno6582,3,4,3
Alumno6583,3,3,1
Alumno6584,4,4,2
Alumno6585,2,4,3
Alumno6586,3,3,2
Alumno6587,1,1,1
Alumno6588,3,2,1
Alumno6589,4,4,3
Alumno6590,2,2,4
Alumno6591,4,0,3
Alumno6592,1,4,1
Alumno6593,4,0,1
Alumno6594,0,3,1
Alumno6595,1,1,4
Alumno6596,4,3,3
Alumno6597,0,4,0
Alumno6598,1,0,0
Alumno6599,0,4,2
Alumno6600,2,4,0
Alumno6601,4,2,1
Alumno6602,4,2,3
Alumno6603,4,1,0
Alumno6604,0,2,4
Alumno6605,0,3,0
Alumno6606,0,3,0
Alumno6607,4,0,2
Alumno6608,2,4,1
Alumno6609,0,0,0
Alumno6610,3,0,1
Alumno6611,1,4,1
Alumno6612,2,1,3
Alumno6613,2,0,0
Alumno6614,2,2,3
Alumno6615,2,4,2
Alumno6616,2,0,4
Alumno6617,0,2,2
Alumno6618,0,0,2
Alumno6619,3,3,3
Alumno6620,3,3,1
Alumno6621,2,2,2
Alumno6622,2,3,2
Alumno6623,1,4,3
Alumno6624,3,1,4
Alumno6625,0,3,2
Alumno6626,2,1,2
Alumno6627,2,2,4
Alumno6628,1,0,4
Alumno6629,2,3,1
Alumno6630,1,4,4
Alumno6631,4,2,4
Alumno6632,0,4,0
Alumno6633,1,3,0
Alumno6634,2,4,4
Alumno6635,2,4,2
Alumno6636,2,2,1
Alumno6637,3,2,1
Alumno6638,0,3,0
Alumno6639,0,3,0
Alumno6640,4,0,3
Alumno6641,3,2,2
Alumno6642,2,0,0
Alumno6643,3,3,3
Alumno6644,3,4,0
Alumno6645,1,2,2
Alumno6646,2,3,3
Alumno6647,0,0,3
Alumno6648,0,0,4
Alumno6649,3,4,2
Alumno6650,4,3,2
Alumno6651,0,2,2
Alumno6652,0,4,4
Alumno6653,3,1,0
Alumno6654,2,1,3
Alumno6655,4,3,0
Alumno6656,2,1,4
Alumno6657,3,3,0
Alumno6658,0,2,3
Alumno6659,1,1,1
Alumno6660,3,3,1
Alumno6661,1,4,2
Alumno6662,2,2,1
Alumno6663,4,2,4
Alumno6664,1,4,0
Alumno6665,4,4,3
Alumno6666,0,2,3
Alumno6667,0,3,0
Alumno6668,2,4,4
Alumno6669,1,0,1
Alumno6670,2,2,2
Alumno6671,1,3,0
Alumno6672,0,4,2
Alumno6673,4,2,2
Alumno6674,0,0,0
Alumno6675,3,3,3
Alumno6676,2,1,2
Alumno6677,4,0,3
Alumno6678,1,2,2
Alumno6679,3,2,2
Alumno6680,2,4,4
Alumno6681,0,2,0
Alumno6682,2,0,3
Alumno6683,2,4,2
Alumno6684,1,2,0
Alumno6685,0,3,4
Alumno6686,0,4,1
Alumno6687,2,4,0
Alumno6688,2,4,3
Alumno6689,2,4,3
Alumno6690,3,0,0
Alumno6691,1,2,2
Alumno6692,1,4,3
Alumno6693,4,3,1
Alumno6694,2,4,4
Alumno6695,1,3,4
Alumno6696,3,2,0
Alumno6697,0,3,4
Alumno6698,3,4,0
Alumno6699,1,3,1
Alumno6700,0,4,1
Alumno6701,3,3,3
Alumno6702,3,3,4
Alumno6703,4,4,4
Alumno6704,1,4,0
Alumno6705,3,0,3
Alumno6706,2,1,3
Alumno6707,4,4,2
Alumno6708,1,3,1
Alumno6709,0,2,2
Alumno6710,0,4,1
Alumno6711,1,2,0
Alumno6712,4,1,4
Alumno6713,1,3,4
Alumno6714,3,0,3
Alumno6715,0,2,3
Alumno6716,2,3,0
Alumno6717,4,0,0
Alumno6718,3,3,0
Alumno6719,2,2,3
Alumno6720,3,3,3
Alumno6721,4,0,1
Alumno6722,3,1,3
Alumno6723,0,1,3
Alumno6724,4,0,2
Alumno6725,1,3,0
Alumno6726,2,1,1
Alumno6727,0,1,0
Alumno6728,4,1,0
Alumno6729,1,1,1
Alumno6730,4,3,3
Alumno6731,3,1,3
Alumno6732,1,4,1
Alumno6733,0,0,4
Alumno6734,2,3,4
Alumno6735,1,2,4
Alumno6736,4,2,2
Alumno6737,4,0,1
Alumno6738,0,4,4
Alumno6739,1,0,2
Alumno6740,0,4,1
Alumno6741,4,1,3
Alumno6742,1,4,1
Alumno6743,2,2,2
Alumno6744,4,1,4
Alumno6745,2,4,0
Alumno6746,1,0,0
Alumno6747,0,3,4
Alumno6748,1,0,3
Alumno6749,0,4,0
Alumno6750,1,4,4
Alumno6751,2,3,1
Alumno6752,1,3,0
Alumno6753,3,4,2
Alumno6754,2,1,1
Alumno6755,2,0,1
Alumno6756,4,0,2
Alumno6757,1,4,2
Alumno6758,0,4,4
Alumno6759,1,3,3
Alumno6760,4,1,3
Alumno6761,1,4,1
Alumno6762,1,1,3
Alumno6763,3,1,3
Alumno6764,3,2,4
Alumno6765,0,3,2
Alumno6766,4,1,4
Alumno6767,0,4,2
Alumno6768,4,1,1
Alumno6769,2,0,2
Alumno6770,2,3,2
Alumno6771,4,2,3
Alumno6772,0,0,4
Alumno6773,3,2,0
Alumno6774,0,0,2
Alumno6775,2,2,0
Alumno6776,2,2,1
Alumno6777,2,4,3
Alumno6778,1,1,1
Alumno6779,0,2,3
Alumno6780,0,0,3
Alumno6781,3,1,0
Alumno6782,0,2,0
Alumno6783,0,3,0
Alumno6784,2,2,3
Alumno6785,0,2,4
Alumno6786,0,1,3
Alumno6787,4,2,1
Alumno6788,1,3,4
Alumno6789,3,2,3
Alumno6790,3,0,1
Alumno6791,4,2,3
Alumno6792,2,4,1
Alumno6793,3,3,2
Alumno6794,2,1,4
Alumno6795,3,3,3
Alumno6796,1,4,0
Alumno6797,3,4,4
Alumno6798,4,3,3
Alumno6799,2,2,3
Alumno6800,4,4,4
Alumno6801,0,2,3
Alumno6802,3,2,2
Alumno6803,3,3,2
Alumno6804,3,4,4
Alumno6805,2,4,3
Alumno6806,1,1,1
Alumno6807,3,3,2
Alumno6808,1,0,2
Alumno6809,4,0,1
Alumno6810,0,4,0
Alumno6811,3,4,1
Alumno6812,2,3,1
Alumno6813,0,3,0
Alumno6814,3,3,2
Alumno6815,4,4,2
Alumno6816,4,0,0
Alumno6817,2,4,3
Alumno6818,4,0,3
Alumno6819,1,2,0
Alumno6820,4,2,4
Alumno6821,1,1,0
Alumno6822,2,1,2
Alumno6823,4,4,3
Alumno6824,4,3,3
Alumno6825,1,1,2
Alumno6826,2,2,2
Alumno6827,4,4,3
Alumno6828,1,2,4
Alumno6829,4,3,2
Alumno6830,4,0,4
Alumno6831,3,1,1
Alumno6832,4,1,3
Alumno6833,2,1,0
Alumno6834,3,4,4
Alumno6835,3,3,3
Alumno6836,0,1,1
Alumno6837,4,0,0
Alumno6838,1,2,3
Alumno6839,2,1,3
Alumno6840,2,0,0
Alumno6841,0,0,3
Alumno6842,2,4,3
Alumno6843,2,4,3
Alumno6844,4,1,3
Alumno6845,1,1,4
Alumno6846,1,3,0
Alumno6847,4,4,1
Alumno6848,0,2,4
Alumno6849,4,3,2
Alumno6850,0,3,3
Alumno6851,3,0,0
Alumno6852,2,4,0
Alumno6853,3,1,2
Alumno6854,2,1,4
Alumno6855,3,2,4
Alumno6856,2,1,1
Alumno6857,0,3,1
Alumno6858,1,3,2
Alumno6859,1,3,3
Alumno6860,4,2,3
Alumno6861,3,2,1
Alumno6862,4,1,4
Alumno6863,1,3,0
Alumno6864,0,4,2
Alumno6865,0,4,3
Alumno6866,0,3,2
Alumno6867,0,1,1
Alumno6868,3,3,4
Alumno6869,0,3,3
Alumno6870,1,0,3
Alumno6871,3,3,3
Alumno6872,1,0,0
Alumno6873,2,2,3
Alumno6874,2,4,0
Alumno6875,1,4,4
Alumno6876,2,2,3
Alumno6877,0,0,0
Alumno6878,0,0,3
Alumno6879,3,0,4
Alumno6880,1,1,1
Alumno6881,2,1,0
Alumno6882,3,3,2
Alumno6883,1,1,0
Alumno6884,3,4,4
Alumno6885,3,3,2
Alumno6886,3,4,0
Alumno6887,0,1,4
Alumno6888,2,1,2
Alumno6889,0,4,4
Alumno6890,1,1,1
Alumno6891,1,2,1
Alumno6892,1,2,0
Alumno6893,3,3,2
Alumno6894,0,1,2
Alumno6895,3,3,0
Alumno6896,1,3,4
Alumno6897,2,2,4
Alumno6898,4,2,3
Alumno6899,3,4,2
Alumno6900,4,2,2
Alumno6901,1,3,1
Alumno6902,0,1,3
Alumno6903,0,2,0
Alumno6904,3,4,2
Alumno6905,4,3,2
Alumno6906,4,1,4
Alumno6907,4,2,1
Alumno6908,2,4,2
Alumno6909,0,1,3
Alumno6910,0,3,4
Alumno6911,3,1,0
Alumno6912,0,4,1
Alumno6913,1,4,4
Alumno6914,1,1,2
Alumno6915,4,4,3
Alumno6916,4,4,3
Alumno6917,1,0,0
Alumno6918,2,1,4
Alumno6919,4,2,0
Alumno6920,2,2,2
Alumno6921,4,1,0
Alumno6922,2,2,4
Alumno6923,2,4,0
Alumno6924,4,3,3
Alumno6925,1,1,4
Alumno6926,1,3,1
Alumno6927,2,1,4
Alumno6928,2,2,0
Alumno6929,0,4,2
Alumno6930,3,3,1
Alumno6931,4,4,0
Alumno6932,0,4,1
Alumno6933,2,1,2
Alumno6934,2,1,0
Alumno6935,4,1,4
Alumno6936,0,4,1
Alumno6937,4,2,3
Alumno6938,2,2,0
Alumno6939,3,3,2
Alumno6940,0,1,3
Alumno6941,2,1,4
Alumno6942,2,4,3
Alumno6943,4,3,0
Alumno6944,4,4,4
Alumno6945,1,3,4
Alumno6946,2,0,0
Alumno6947,3,1,4
Alumno6948,3,2,0
Alumno6949,4,1,4
Alumno6950,2,3,3
Alumno6951,0,1,2
Alumno6952,4,4,2
Alumno6953,2,1,3
Alumno6954,3,4,0
Alumno6955,2,3,2
Alumno6956,3,1,1
Alumno6957,3,2,3
Alumno6958,4,0,0
Alumno6959,1,3,1
Alumno6960,1,1,0
Alumno6961,4,0,1
Alumno6962,1,3,1
Alumno6963,1,2,2
Alumno6964,4,2,1
Alumno6965,3,3,2
Alumno6966,2,1,0
Alumno6967,0,4,0
Alumno6968,4,2,3
Alumno6969,4,2,1
Alumno6970,4,2,0
Alumno6971,4,4,2
Alumno6972,1,2,4
Alumno6973,0,3,2
Alumno6974,4,0,4
Alumno6975,1,0,3
Alumno6976,4,2,3
Alumno6977,3,2,4
Alumno6978,3,1,3
Alumno6979,1,3,4
Alumno6980,0,3,2
Alumno6981,1,2,0
Alumno6982,3,4,2
Alumno6983,1,3,3
Alumno6984,2,3,0
Alumno6985,3,2,1
Alumno6986,0,2,4
Alumno6987,2,4,1
Alumno6988,4,4,0
Alumno6989,3,1,3
Alumno6990,2,3,2
Alumno6991,2,0,2
Alumno6992,3,1,1
Alumno6993,0,1,2
Alumno6994,1,1,1
Alumno6995,4,3,1
Alumno6996,0,3,2
Alumno6997,3,4,4
Alumno6998,4,1,2
Alumno6999,0,2,0
Alumno7000,1,0,1
Alumno7001,3,4,3
Alumno7002,0,4,4
Alumno7003,2,2,0
Alumno7004,1,4,3
Alumno7005,3,2,4
Alumno7006,2,4,3
Alumno7007,2,2,3
Alumno7008,2,4,1
Alumno7009,4,0,1
Alumno7010,0,0,1
Alumno7011,0,2,3
Alumno7012,2,3,0
Alumno7013,0,1,1
Alumno7014,0,3,3
Alumno7015,3,2,4
Alumno7016,1,2,0
Alumno7017,0,4,1
Alumno7018,4,3,1
Alumno7019,3,0,4
Alumno7020,3,2,0
Alumno7021,2,3,3
Alumno7022,3,3,1
Alumno7023,2,3,3
Alumno7024,2,2,1
Alumno7025,3,0,0
Alumno7026,0,2,4
Alumno7027,4,3,2
Alumno7028,2,4,1
Alumno7029,4,3,3
Alumno7030,0,0,3
Alumno7031,2,1,1
Alumno7032,4,4,3
Alumno7033,4,4,0
Alumno7034,2,0,0
Alumno7035,2,4,0
Alumno7036,4,4,4
Alumno7037,1,4,2
Alumno7038,0,2,3
Alumno7039,2,3,1
Alumno7040,2,3,3
Alumno7041,1,1,1
Alumno7042,1,0,2
Alumno7043,4,2,1
Alumno7044,1,0,4
Alumno7045,3,0,4
Alumno7046,1,0,4
Alumno7047,4,3,1
Alumno7048,2,2,3
Alumno7049,2,1,4
Alumno7050,3,0,2
Alumno7051,4,2,0
Alumno7052,3,0,3
Alumno7053,1,0,3
Alumno7054,4,3,2
Alumno7055,0,1,2
Alumno7056,2,1,3
Alumno7057,2,4,4
Alumno7058,2,0,0
Alumno7059,1,0,4
Alumno7060,4,1,1
Alumno7061,1,1,0
Alumno7062,1,4,4
Alumno7063,4,0,2
Alumno7064,3,2,3
Alumno7065,3,2,1
Alumno7066,3,4,4
Alumno7067,0,2,2
Alumno7068,4,2,0
Alumno7069,0,0,2
Alumno7070,0,0,4
Alumno7071,3,0,0
Alumno7072,1,4,3
Alumno7073,3,3,0
Alumno7074,1,2,2
Alumno7075,4,3,3
Alumno7076,4,0,2
Alumno7077,0,4,0
Alumno7078,2,1,4
Alumno7079,1,3,2
Alumno7080,4,4,0
Alumno7081,2,3,4
Alumno7082,1,2,1
Alumno7083,2,4,1
Alumno7084,4,2,4
Alumno7085,0,0,3
Alumno7086,4,0,4
Alumno7087,3,4,3
Alumno7088,1,3,4
Alumno7089,4,1,1
Alumno7090,1,1,4
Alumno7091,3,3,0
Alumno7092,0,0,3
Alumno7093,0,4,2
Alumno7094,3,1,1
Alumno7095,1,4,3
Alumno7096,0,2,4
Alumno7097,0,1,4
Alumno7098,3,4,0
Alumno7099,2,1,4
Alumno7100,0,2,4
Alumno7101,0,4,2
Alumno7102,0,0,2
Alumno7103,2,1,0
Alumno7104,0,1,2
Alumno7105,4,4,2
Alumno7106,4,2,0
Alumno7107,4,2,1
Alumno7108,3,0,0
Alumno7109,0,1,0
Alumno7110,1,3,1
Alumno7111,0,0,4
Alumno7112,3,4,1
Alumno7113,2,4,2
Alumno7114,0,4,3
Alumno7115,0,1,0
Alumno7116,2,4,4
Alumno7117,4,1,2
Alumno7118,2,4,1
Alumno7119,0,2,1
Alumno7120,0,4,3
Alumno7121,1,3,3
Alumno7122,1,3,1
Alumno7123,2,1,2
Alumno7124,1,1,1
Alumno7125,2,2,3
Alumno7126,4,3,4
Alumno7127,2,3,0
Alumno7128,3,1,2
Alumno7129,0,1,3
Alumno7130,0,1,1
Alumno7131,3,1,3
Alumno7132,0,0,3
Alumno7133,1,3,4
Alumno7134,2,4,4
Alumno7135,4,1,2
Alumno7136,2,4,3
Alumno7137,1,0,4
Alumno7138,0,3,2
Alumno7139,1,4,1
Alumno7140,2,1,0
Alumno7141,2,1,0
Alumno7142,2,2,2
Alumno7143,0,4,4
Alumno7144,2,4,2
Alumno7145,4,3,0
Alumno7146,3,2,2
Alumno7147,0,0,1
Alumno7148,2,0,2
Alumno7149,0,1,3
Alumno7150,4,0,3
Alumno7151,0,0,4
Alumno7152,1,3,3
Alumno7153,2,2,2
Alumno7154,4,1,3
Alumno7155,2,1,2
Alumno7156,1,3,0
Alumno7157,3,2,3
Alumno7158,0,2,0
Alumno7159,3,0,4
Alumno7160,1,2,4
Alumno7161,4,4,0
Alumno7162,3,1,4
Alumno7163,0,1,1
Alumno7164,0,3,4
Alumno7165,4,4,3
Alumno7166,2,2,2
Alumno7167,4,1,2
Alumno7168,4,3,0
Alumno7169,0,2,3
Alumno7170,1,4,2
Alumno7171,3,1,3
Alumno7172,1,4,0
Alumno7173,3,1,3
Alumno7174,4,0,0
Alumno7175,4,3,4
Alumno7176,4,1,2
Alumno7177,2,2,4
Alumno7178,0,2,1
Alumno7179,4,4,0
Alumno7180,2,3,2
Alumno7181,2,2,3
Alumno7182,4,2,0
Alumno7183,0,3,3
Alumno7184,2,2,2
Alumno7185,0,3,1
Alumno7186,1,1,1
Alumno7187,2,0,4
Alumno7188,0,4,2
Alumno7189,4,1,1
Alumno7190,4,2,0
Alumno7191,3,0,1
Alumno7192,3,4,1
Alumno7193,4,0,0
Alumno7194,2,1,3
Alumno7195,4,2,3
Alumno7196,4,3,2
Alumno7197,2,2,3
Alumno7198,4,3,0
Alumno7199,0,1,3
Alumno7200,3,4,1
Alumno7201,2,0,0
Alumno7202,3,1,0
Alumno7203,1,2,4
Alumno7204,1,4,2
Alumno7205,2,0,3
Alumno7206,1,0,0
Alumno7207,4,4,3
Alumno7208,2,0,4
Alumno7209,1,4,1
Alumno7210,1,1,2
Alumno7211,4,3,0
Alumno7212,3,4,3
Alumno7213,2,4,0
Alumno7214,3,4,3
Alumno7215,3,4,4
Alumno7216,2,3,0
Alumno7217,2,3,4
Alumno7218,0,1,3
Alumno7219,3,1,3
Alumno7220,1,0,2
Alumno7221,3,1,2
Alumno7222,1,4,3
Alumno7223,1,4,2
Alumno7224,0,1,3
Alumno7225,4,4,2
Alumno7226,1,1,1
Alumno7227,2,1,4
Alumno7228,2,3,1
Alumno7229,2,2,2
Alumno7230,3,3,4
Alumno7231,3,1,4
Alumno7232,3,0,4
Alumno7233,4,2,0
Alumno7234,4,2,3
Alumno7235,4,1,0
Alumno7236,0,0,1
Alumno7237,4,4,2
Alumno7238,4,2,3
Alumno7239,2,1,1
Alumno7240,3,0,3
Alumno7241,1,0,4
Alumno7242,4,1,0
Alumno7243,4,0,1
Alumno7244,0,0,4
Alumno7245,1,2,2
Alumno7246,0,0,3
Alumno7247,4,2,4
Alumno7248,1,4,1
Alumno7249,2,4,0
Alumno7250,1,3,1
Alumno7251,0,4,4
Alumno7252,4,1,1
Alumno7253,1,1,4
Alumno7254,1,1,0
Alumno7255,3,2,2
Alumno7256,3,2,3
Alumno7257,3,2,3
Alumno7258,1,4,4
Alumno7259,0,1,0
Alumno7260,2,4,2
Alumno7261,2,3,2
Alumno7262,2,3,1
Alumno7263,1,3,3
Alumno7264,0,4,1
Alumno7265,1,3,3
Alumno7266,4,3,1
Alumno7267,0,1,0
Alumno7268,1,4,2
Alumno7269,3,2,2
Alumno7270,1,2,4
Alumno7271,0,1,3
Alumno7272,4,2,1
Alumno7273,1,2,2
Alumno7274,0,0,1
Alumno7275,1,2,3
Alumno7276,2,2,1
Alumno7277,4,3,2
Alumno7278,1,3,1
Alumno7279,3,0,4
Alumno7280,0,0,2
Alumno7281,1,0,3
Alumno7282,3,3,4
Alumno7283,4,3,3
Alumno7284,1,0,2
Alumno7285,3,3,1
Alumno7286,4,2,0
Alumno7287,4,3,1
Alumno7288,3,4,4
Alumno7289,4,4,0
Alumno7290,4,2,2
Alumno7291,2,4,0
Alumno7292,4,4,0
Alumno7293,1,3,1
Alumno7294,1,3,3
Alumno7295,1,1,3
Alumno7296,2,3,4
Alumno7297,0,0,1
Alumno7298,3,0,1
Alumno7299,3,0,0
Alumno7300,3,4,0
Alumno7301,1,4,1
Alumno7302,3,3,4
Alumno7303,2,4,4
Alumno7304,2,4,0
Alumno7305,3,4,2
Alumno7306,2,1,4
Alumno7307,1,4,0
Alumno7308,3,3,4
Alumno7309,1,2,2
Alumno7310,0,4,2
Alumno7311,4,4,3
Alumno7312,0,4,4
Alumno7313,4,4,1
Alumno7314,1,2,4
Alumno7315,0,4,2
Alumno7316,2,0,1
Alumno7317,1,4,0
Alumno7318,4,3,3
Alumno7319,1,2,0
Alumno7320,0,4,4
Alumno7321,3,2,2
Alumno7322,0,1,4
Alumno7323,3,4,4
Alumno7324,1,2,3
Alumno7325,2,3,2
Alumno7326,0,1,2
Alumno7327,2,2,4
Alumno7328,0,0,3
Alumno7329,4,2,0
Alumno7330,3,0,1
Alumno7331,2,3,3
Alumno7332,4,3,4
Alumno7333,0,2,4
Alumno7334,0,2,4
Alumno7335,3,4,1
Alumno7336,1,4,1
Alumno7337,4,4,3
Alumno7338,0,0,2
Alumno7339,1,1,3
Alumno7340,4,1,3
Alumno7341,3,2,1
Alumno7342,0,3,3
Alumno7343,2,3,1
Alumno7344,0,2,4
Alumno7345,4,3,0
Alumno7346,4,0,1
Alumno7347,2,0,3
Alumno7348,3,1,1
Alumno7349,3,2,1
Alumno7350,4,2,2
Alumno7351,3,3,1
Alumno7352,2,2,1
Alumno7353,3,4,3
Alumno7354,3,2,4
Alumno7355,2,0,4
Alumno7356,0,4,4
Alumno7357,1,2,0
Alumno7358,4,1,2
Alumno7359,0,1,2
Alumno7360,2,0,1
Alumno7361,2,0,2
Alumno7362,2,2,1
Alumno7363,3,0,2
Alumno7364,2,0,1
Alumno7365,4,0,4
Alumno7366,3,4,4
Alumno7367,2,3,0
Alumno7368,4,2,2
Alumno7369,4,1,4
Alumno7370,3,4,4
Alumno7371,3,1,0
Alumno7372,1,0,4
Alumno7373,2,2,1
Alumno7374,4,1,3
Alumno7375,1,0,2
Alumno7376,0,1,0
Alumno7377,0,4,4
Alumno7378,1,4,2
Alumno7379,3,1,1
Alumno7380,0,1,3
Alumno7381,1,2,3
Alumno7382,2,0,1
Alumno7383,2,0,4
Alumno7384,3,0,4
Alumno7385,1,4,2
Alumno7386,3,3,2
Alumno7387,2,2,2
Alumno7388,3,3,2
Alumno7389,1,4,3
Alumno7390,0,2,4
Alumno7391,0,1,0
Alumno7392,1,2,3
Alumno7393,1,3,2
Alumno7394,1,3,2
Alumno7395,2,0,1
Alumno7396,4,0,3
Alumno7397,2,2,4
Alumno7398,1,4,4
Alumno7399,1,3,2
Alumno7400,0,1,0
Alumno7401,1,0,1
Alumno7402,0,2,2
Alumno7403,3,2,3
Alumno7404,0,1,1
Alumno7405,0,4,3
Alumno7406,2,2,3
Alumno7407,0,4,4
Alumno7408,0,4,1
Alumno7409,0,0,2
Alumno7410,0,4,1
Alumno7411,4,2,1
Alumno7412,4,3,3
Alumno7413,4,2,3
Alumno7414,3,4,1
Alumno7415,2,2,4
Alumno7416,0,1,3
Alumno7417,3,1,1
Alumno7418,4,1,0
Alumno7419,2,0,4
Alumno7420,3,0,4
Alumno7421,2,0,4
Alumno7422,1,0,2
Alumno7423,4,3,3
Alumno7424,4,0,1
Alumno7425,1,1,2
Alumno7426,4,1,4
Alumno7427,4,1,2
Alumno7428,0,3,0
Alumno7429,4,2,1
Alumno7430,2,3,2
Alumno7431,4,4,2
Alumno7432,0,2,2
Alumno7433,3,2,0
Alumno7434,2,3,1
Alumno7435,1,1,3
Alumno7436,1,3,3
Alumno7437,2,3,1
Alumno7438,3,0,1
Alumno7439,2,3,0
Alumno7440,4,1,1
Alumno7441,2,3,3
Alumno7442,4,4,0
Alumno7443,3,1,3
Alumno7444,3,0,4
Alumno7445,1,0,2
Alumno7446,1,4,2
Alumno7447,1,4,4
Alumno7448,2,3,0
Alumno7449,3,4,4
Alumno7450,0,2,0
Alumno7451,1,1,2
Alumno7452,4,3,0
Alumno7453,1,2,0
Alumno7454,1,0,0
Alumno7455,0,4,3
Alumno7456,4,0,2
Alumno7457,1,2,0
Alumno7458,1,1,4
Alumno7459,2,3,1
Alumno7460,2,2,2
Alumno7461,2,2,0
Alumno7462,4,3,4
Alumno7463,0,3,4
Alumno7464,2,2,0
Alumno7465,0,4,0
Alumno7466,1,0,0
Alumno7467,3,3,4
Alumno7468,4,3,3
Alumno7469,4,4,4
Alumno7470,3,3,1
Alumno7471,3,4,1
Alumno7472,2,2,2
Alumno7473,2,3,0
Alumno7474,3,4,4
Alumno7475,3,2,0
Alumno7476,3,1,0
Alumno7477,1,0,4
Alumno7478,4,1,0
Alumno7479,2,1,1
Alumno7480,3,3,1
Alumno7481,0,2,1
Alumno7482,1,3,2
Alumno7483,0,4,3
Alumno7484,0,3,4
Alumno7485,0,3,0
Alumno7486,3,3,0
Alumno7487,2,1,0
Alumno7488,4,3,4
Alumno7489,4,2,3
Alumno7490,4,4,4
Alumno7491,4,3,4
Alumno7492,3,4,4
Alumno7493,2,2,3
Alumno7494,4,4,0
Alumno7495,2,1,3
Alumno7496,0,1,4
Alumno7497,1,4,3
Alumno7498,0,2,3
Alumno7499,3,2,3
Alumno7500,0,0,3
Alumno7501,4,0,2
Alumno7502,3,4,3
Alumno7503,1,2,2
Alumno7504,2,0,2
Alumno7505,4,0,3
Alumno7506,0,2,4
Alumno7507,3,3,4
Alumno7508,4,0,2
Alumno7509,1,4,2
Alumno7510,3,3,1
Alumno7511,3,1,3
Alumno7512,4,4,0
Alumno7513,2,0,0
Alumno7514,4,1,4
Alumno7515,0,3,0
Alumno7516,3,4,4
Alumno7517,2,4,2
Alumno7518,3,4,1
Alumno7519,4,0,3
Alumno7520,2,1,0
Alumno7521,2,2,2
Alumno7522,1,2,0
Alumno7523,1,2,0
Alumno7524,2,2,1
Alumno7525,1,1,2
Alumno7526,3,2,0
Alumno7527,2,4,3
Alumno7528,0,1,3
Alumno7529,1,3,4
Alumno7530,4,3,2
Alumno7531,1,2,3
Alumno7532,2,2,3
Alumno7533,4,0,1
Alumno7534,4,2,4
Alumno7535,1,2,1
Alumno7536,2,3,2
Alumno7537,4,1,2
Alumno7538,1,1,3
Alumno7539,1,0,1
Alumno7540,3,2,2
Alumno7541,4,2,1
Alumno7542,4,0,4
Alumno7543,3,3,4
Alumno7544,4,4,1
Alumno7545,2,2,2
Alumno7546,0,0,1
Alumno7547,3,3,3
Alumno7548,0,1,4
Alumno7549,4,4,1
Alumno7550,4,4,0
Alumno7551,4,2,4
Alumno7552,1,1,2
Alumno7553,2,1,0
Alumno7554,4,1,0
Alumno7555,0,3,4
Alumno7556,0,1,2
Alumno7557,0,1,0
Alumno7558,0,3,0
Alumno7559,3,4,3
Alumno7560,4,2,2
Alumno7561,2,4,1
Alumno7562,0,1,1
Alumno7563,0,1,4
Alumno7564,4,0,0
Alumno7565,3,3,3
Alumno7566,3,3,1
Alumno7567,2,4,0
Alumno7568,0,1,3
Alumno7569,2,4,1
Alumno7570,3,3,3
Alumno7571,4,1,1
Alumno7572,1,4,1
Alumno7573,1,0,3
Alumno7574,4,2,4
Alumno7575,0,2,2
Alumno7576,2,0,1
Alumno7577,0,0,0
Alumno7578,1,0,0
Alumno7579,3,2,3
Alumno7580,1,4,1
Alumno7581,0,3,1
Alumno7582,2,1,0
Alumno7583,1,3,2
Alumno7584,0,2,0
Alumno7585,2,1,4
Alumno7586,1,4,3
Alumno7587,0,0,1
Alumno7588,4,2,3
Alumno7589,3,3,4
Alumno7590,2,0,4
Alumno7591,3,2,3
Alumno7592,1,2,3
Alumno7593,4,4,4
Alumno7594,3,1,2
Alumno7595,2,2,1
Alumno7596,1,2,1
Alumno7597,4,2,3
Alumno7598,3,1,0
Alumno7599,1,3,1
Alumno7600,0,1,4
